Vivado Simulator 2018.2
Time resolution is 1 ps
T = 2970.0 ps | State = DECODE | Next State =I/J-Type| PC = 00400060 | IR = 21ef0004
T = 2981.0 ps | State = ADDI   | Next State = WB_imm | PC = 00400060 | IR = 21ef0004
T = 2990.0 ps | State = WB_imm | Next State = FETCH  | PC = 00400060 | IR = 21ef0004
T = 3000.0 ps | State = FETCH  | Next State = DECODE | PC = 00400060 | IR = 21ef0004
T = 3010.0 ps | State = DECODE | Next State =I/J-Type| PC = 00400064 | IR = 21ce0004
T = 3021.0 ps | State = ADDI   | Next State = WB_imm | PC = 00400064 | IR = 21ce0004
T = 3030.0 ps | State = WB_imm | Next State = FETCH  | PC = 00400064 | IR = 21ce0004
T = 3040.0 ps | State = FETCH  | Next State = DECODE | PC = 00400064 | IR = 21ce0004
T = 3050.0 ps | State = DECODE | Next State =I/J-Type| PC = 00400068 | IR = 21adffff
T = 3061.0 ps | State = ADDI   | Next State = WB_imm | PC = 00400068 | IR = 21adffff
T = 3070.0 ps | State = WB_imm | Next State = FETCH  | PC = 00400068 | IR = 21adffff
T = 3080.0 ps | State = FETCH  | Next State = DECODE | PC = 00400068 | IR = 21adffff
T = 3090.0 ps | State = DECODE | Next State = R-Type | PC = 0040006c | IR = 15a0fffa
T = 3101.0 ps | State = BNE_1  | Next State = BNE_2  | PC = 0040006c | IR = 15a0fffa
T = 3110.0 ps | State = BNE_2  | Next State = FETCH  | PC = 0040006c | IR = 15a0fffa
T = 3120.0 ps | State = FETCH  | Next State = DECODE | PC = 00400054 | IR = 15a0fffa
T = 3130.0 ps | State = DECODE | Next State =I/J-Type| PC = 00400058 | IR = 8df10000
T = 3140.0 ps | State = LW_1   | Next State = LW_2   | PC = 00400058 | IR = 8df10000
T = 3150.0 ps | State = LW_2   | Next State = WB_lw   | PC = 00400058 | IR = 8df10000
T = 3160.0 ps | State = WB_lw  | Next State = FETCH  | PC = 00400058 | IR = 8df10000
T = 3170.0 ps | State = FETCH  | Next State = DECODE | PC = 00400058 | IR = 8df10000
T = 3180.0 ps | State = DECODE | Next State =I/J-Type| PC = 0040005c | IR = add10000
T = 3190.0 ps | State = SW     | Next State = WB_mem | PC = 0040005c | IR = add10000
T = 3200.0 ps | State = WB_mem | Next State = FETCH  | PC = 0040005c | IR = add10000
T = 3210.0 ps | State = FETCH  | Next State = DECODE | PC = 0040005c | IR = add10000
T = 3220.0 ps | State = DECODE | Next State =I/J-Type| PC = 00400060 | IR = 21ef0004
T = 3231.0 ps | State = ADDI   | Next State = WB_imm | PC = 00400060 | IR = 21ef0004
T = 3240.0 ps | State = WB_imm | Next State = FETCH  | PC = 00400060 | IR = 21ef0004
T = 3250.0 ps | State = FETCH  | Next State = DECODE | PC = 00400060 | IR = 21ef0004
T = 3260.0 ps | State = DECODE | Next State =I/J-Type| PC = 00400064 | IR = 21ce0004
T = 3271.0 ps | State = ADDI   | Next State = WB_imm | PC = 00400064 | IR = 21ce0004
T = 3280.0 ps | State = WB_imm | Next State = FETCH  | PC = 00400064 | IR = 21ce0004
T = 3290.0 ps | State = FETCH  | Next State = DECODE | PC = 00400064 | IR = 21ce0004
T = 3300.0 ps | State = DECODE | Next State =I/J-Type| PC = 00400068 | IR = 21adffff
T = 3311.0 ps | State = ADDI   | Next State = WB_imm | PC = 00400068 | IR = 21adffff
T = 3320.0 ps | State = WB_imm | Next State = FETCH  | PC = 00400068 | IR = 21adffff
T = 3330.0 ps | State = FETCH  | Next State = DECODE | PC = 00400068 | IR = 21adffff
T = 3340.0 ps | State = DECODE | Next State = R-Type | PC = 0040006c | IR = 15a0fffa
T = 3351.0 ps | State = BNE_1  | Next State = BNE_2  | PC = 0040006c | IR = 15a0fffa
T = 3360.0 ps | State = BNE_2  | Next State = FETCH  | PC = 0040006c | IR = 15a0fffa
T = 3370.0 ps | State = FETCH  | Next State = DECODE | PC = 00400054 | IR = 15a0fffa
T = 3380.0 ps | State = DECODE | Next State =I/J-Type| PC = 00400058 | IR = 8df10000
T = 3390.0 ps | State = LW_1   | Next State = LW_2   | PC = 00400058 | IR = 8df10000
T = 3400.0 ps | State = LW_2   | Next State = WB_lw   | PC = 00400058 | IR = 8df10000
T = 3410.0 ps | State = WB_lw  | Next State = FETCH  | PC = 00400058 | IR = 8df10000
T = 3420.0 ps | State = FETCH  | Next State = DECODE | PC = 00400058 | IR = 8df10000
T = 3430.0 ps | State = DECODE | Next State =I/J-Type| PC = 0040005c | IR = add10000
T = 3440.0 ps | State = SW     | Next State = WB_mem | PC = 0040005c | IR = add10000
T = 3450.0 ps | State = WB_mem | Next State = FETCH  | PC = 0040005c | IR = add10000
T = 3460.0 ps | State = FETCH  | Next State = DECODE | PC = 0040005c | IR = add10000
T = 3470.0 ps | State = DECODE | Next State =I/J-Type| PC = 00400060 | IR = 21ef0004
T = 3481.0 ps | State = ADDI   | Next State = WB_imm | PC = 00400060 | IR = 21ef0004
T = 3490.0 ps | State = WB_imm | Next State = FETCH  | PC = 00400060 | IR = 21ef0004
T = 3500.0 ps | State = FETCH  | Next State = DECODE | PC = 00400060 | IR = 21ef0004
T = 3510.0 ps | State = DECODE | Next State =I/J-Type| PC = 00400064 | IR = 21ce0004
T = 3521.0 ps | State = ADDI   | Next State = WB_imm | PC = 00400064 | IR = 21ce0004
T = 3530.0 ps | State = WB_imm | Next State = FETCH  | PC = 00400064 | IR = 21ce0004
T = 3540.0 ps | State = FETCH  | Next State = DECODE | PC = 00400064 | IR = 21ce0004
T = 3550.0 ps | State = DECODE | Next State =I/J-Type| PC = 00400068 | IR = 21adffff
T = 3561.0 ps | State = ADDI   | Next State = WB_imm | PC = 00400068 | IR = 21adffff
T = 3570.0 ps | State = WB_imm | Next State = FETCH  | PC = 00400068 | IR = 21adffff
T = 3580.0 ps | State = FETCH  | Next State = DECODE | PC = 00400068 | IR = 21adffff
T = 3590.0 ps | State = DECODE | Next State = R-Type | PC = 0040006c | IR = 15a0fffa
T = 3601.0 ps | State = BNE_1  | Next State = BNE_2  | PC = 0040006c | IR = 15a0fffa
T = 3610.0 ps | State = BNE_2  | Next State = FETCH  | PC = 0040006c | IR = 15a0fffa
T = 3620.0 ps | State = FETCH  | Next State = DECODE | PC = 00400054 | IR = 15a0fffa
T = 3630.0 ps | State = DECODE | Next State =I/J-Type| PC = 00400058 | IR = 8df10000
T = 3640.0 ps | State = LW_1   | Next State = LW_2   | PC = 00400058 | IR = 8df10000
T = 3650.0 ps | State = LW_2   | Next State = WB_lw   | PC = 00400058 | IR = 8df10000
T = 3660.0 ps | State = WB_lw  | Next State = FETCH  | PC = 00400058 | IR = 8df10000
T = 3670.0 ps | State = FETCH  | Next State = DECODE | PC = 00400058 | IR = 8df10000
T = 3680.0 ps | State = DECODE | Next State =I/J-Type| PC = 0040005c | IR = add10000
T = 3690.0 ps | State = SW     | Next State = WB_mem | PC = 0040005c | IR = add10000
T = 3700.0 ps | State = WB_mem | Next State = FETCH  | PC = 0040005c | IR = add10000
T = 3710.0 ps | State = FETCH  | Next State = DECODE | PC = 0040005c | IR = add10000
T = 3720.0 ps | State = DECODE | Next State =I/J-Type| PC = 00400060 | IR = 21ef0004
T = 3731.0 ps | State = ADDI   | Next State = WB_imm | PC = 00400060 | IR = 21ef0004
T = 3740.0 ps | State = WB_imm | Next State = FETCH  | PC = 00400060 | IR = 21ef0004
T = 3750.0 ps | State = FETCH  | Next State = DECODE | PC = 00400060 | IR = 21ef0004
T = 3760.0 ps | State = DECODE | Next State =I/J-Type| PC = 00400064 | IR = 21ce0004
T = 3771.0 ps | State = ADDI   | Next State = WB_imm | PC = 00400064 | IR = 21ce0004
T = 3780.0 ps | State = WB_imm | Next State = FETCH  | PC = 00400064 | IR = 21ce0004
T = 3790.0 ps | State = FETCH  | Next State = DECODE | PC = 00400064 | IR = 21ce0004
T = 3800.0 ps | State = DECODE | Next State =I/J-Type| PC = 00400068 | IR = 21adffff
T = 3811.0 ps | State = ADDI   | Next State = WB_imm | PC = 00400068 | IR = 21adffff
T = 3820.0 ps | State = WB_imm | Next State = FETCH  | PC = 00400068 | IR = 21adffff
T = 3830.0 ps | State = FETCH  | Next State = DECODE | PC = 00400068 | IR = 21adffff
T = 3840.0 ps | State = DECODE | Next State = R-Type | PC = 0040006c | IR = 15a0fffa
T = 3851.0 ps | State = BNE_1  | Next State = BNE_2  | PC = 0040006c | IR = 15a0fffa
T = 3860.0 ps | State = BNE_2  | Next State = FETCH  | PC = 0040006c | IR = 15a0fffa
T = 3870.0 ps | State = FETCH  | Next State = DECODE | PC = 00400054 | IR = 15a0fffa
T = 3880.0 ps | State = DECODE | Next State =I/J-Type| PC = 00400058 | IR = 8df10000
T = 3890.0 ps | State = LW_1   | Next State = LW_2   | PC = 00400058 | IR = 8df10000
T = 3900.0 ps | State = LW_2   | Next State = WB_lw   | PC = 00400058 | IR = 8df10000
T = 3910.0 ps | State = WB_lw  | Next State = FETCH  | PC = 00400058 | IR = 8df10000
T = 3920.0 ps | State = FETCH  | Next State = DECODE | PC = 00400058 | IR = 8df10000
T = 3930.0 ps | State = DECODE | Next State =I/J-Type| PC = 0040005c | IR = add10000
T = 3940.0 ps | State = SW     | Next State = WB_mem | PC = 0040005c | IR = add10000
T = 3950.0 ps | State = WB_mem | Next State = FETCH  | PC = 0040005c | IR = add10000
T = 3960.0 ps | State = FETCH  | Next State = DECODE | PC = 0040005c | IR = add10000
T = 3970.0 ps | State = DECODE | Next State =I/J-Type| PC = 00400060 | IR = 21ef0004
T = 3981.0 ps | State = ADDI   | Next State = WB_imm | PC = 00400060 | IR = 21ef0004
T = 3990.0 ps | State = WB_imm | Next State = FETCH  | PC = 00400060 | IR = 21ef0004
T = 4000.0 ps | State = FETCH  | Next State = DECODE | PC = 00400060 | IR = 21ef0004
T = 4010.0 ps | State = DECODE | Next State =I/J-Type| PC = 00400064 | IR = 21ce0004
T = 4021.0 ps | State = ADDI   | Next State = WB_imm | PC = 00400064 | IR = 21ce0004
T = 4030.0 ps | State = WB_imm | Next State = FETCH  | PC = 00400064 | IR = 21ce0004
T = 4040.0 ps | State = FETCH  | Next State = DECODE | PC = 00400064 | IR = 21ce0004
T = 4050.0 ps | State = DECODE | Next State =I/J-Type| PC = 00400068 | IR = 21adffff
T = 4061.0 ps | State = ADDI   | Next State = WB_imm | PC = 00400068 | IR = 21adffff
T = 4070.0 ps | State = WB_imm | Next State = FETCH  | PC = 00400068 | IR = 21adffff
T = 4080.0 ps | State = FETCH  | Next State = DECODE | PC = 00400068 | IR = 21adffff
T = 4090.0 ps | State = DECODE | Next State = R-Type | PC = 0040006c | IR = 15a0fffa
T = 4101.0 ps | State = BNE_1  | Next State = BNE_2  | PC = 0040006c | IR = 15a0fffa
T = 4110.0 ps | State = BNE_2  | Next State = FETCH  | PC = 0040006c | IR = 15a0fffa
T = 4120.0 ps | State = FETCH  | Next State = DECODE | PC = 00400054 | IR = 15a0fffa
T = 4130.0 ps | State = DECODE | Next State =I/J-Type| PC = 00400058 | IR = 8df10000
T = 4140.0 ps | State = LW_1   | Next State = LW_2   | PC = 00400058 | IR = 8df10000
T = 4150.0 ps | State = LW_2   | Next State = WB_lw   | PC = 00400058 | IR = 8df10000
T = 4160.0 ps | State = WB_lw  | Next State = FETCH  | PC = 00400058 | IR = 8df10000
T = 4170.0 ps | State = FETCH  | Next State = DECODE | PC = 00400058 | IR = 8df10000
T = 4180.0 ps | State = DECODE | Next State =I/J-Type| PC = 0040005c | IR = add10000
T = 4190.0 ps | State = SW     | Next State = WB_mem | PC = 0040005c | IR = add10000
T = 4200.0 ps | State = WB_mem | Next State = FETCH  | PC = 0040005c | IR = add10000
T = 4210.0 ps | State = FETCH  | Next State = DECODE | PC = 0040005c | IR = add10000
T = 4220.0 ps | State = DECODE | Next State =I/J-Type| PC = 00400060 | IR = 21ef0004
T = 4231.0 ps | State = ADDI   | Next State = WB_imm | PC = 00400060 | IR = 21ef0004
T = 4240.0 ps | State = WB_imm | Next State = FETCH  | PC = 00400060 | IR = 21ef0004
T = 4250.0 ps | State = FETCH  | Next State = DECODE | PC = 00400060 | IR = 21ef0004
T = 4260.0 ps | State = DECODE | Next State =I/J-Type| PC = 00400064 | IR = 21ce0004
T = 4271.0 ps | State = ADDI   | Next State = WB_imm | PC = 00400064 | IR = 21ce0004
T = 4280.0 ps | State = WB_imm | Next State = FETCH  | PC = 00400064 | IR = 21ce0004
T = 4290.0 ps | State = FETCH  | Next State = DECODE | PC = 00400064 | IR = 21ce0004
T = 4300.0 ps | State = DECODE | Next State =I/J-Type| PC = 00400068 | IR = 21adffff
T = 4311.0 ps | State = ADDI   | Next State = WB_imm | PC = 00400068 | IR = 21adffff
T = 4320.0 ps | State = WB_imm | Next State = FETCH  | PC = 00400068 | IR = 21adffff
T = 4330.0 ps | State = FETCH  | Next State = DECODE | PC = 00400068 | IR = 21adffff
T = 4340.0 ps | State = DECODE | Next State = R-Type | PC = 0040006c | IR = 15a0fffa
T = 4351.0 ps | State = BNE_1  | Next State = BNE_2  | PC = 0040006c | IR = 15a0fffa
T = 4360.0 ps | State = BNE_2  | Next State = FETCH  | PC = 0040006c | IR = 15a0fffa
T = 4370.0 ps | State = FETCH  | Next State = DECODE | PC = 00400054 | IR = 15a0fffa
T = 4380.0 ps | State = DECODE | Next State =I/J-Type| PC = 00400058 | IR = 8df10000
T = 4390.0 ps | State = LW_1   | Next State = LW_2   | PC = 00400058 | IR = 8df10000
T = 4400.0 ps | State = LW_2   | Next State = WB_lw   | PC = 00400058 | IR = 8df10000
T = 4410.0 ps | State = WB_lw  | Next State = FETCH  | PC = 00400058 | IR = 8df10000
T = 4420.0 ps | State = FETCH  | Next State = DECODE | PC = 00400058 | IR = 8df10000
T = 4430.0 ps | State = DECODE | Next State =I/J-Type| PC = 0040005c | IR = add10000
T = 4440.0 ps | State = SW     | Next State = WB_mem | PC = 0040005c | IR = add10000
T = 4450.0 ps | State = WB_mem | Next State = FETCH  | PC = 0040005c | IR = add10000
T = 4460.0 ps | State = FETCH  | Next State = DECODE | PC = 0040005c | IR = add10000
T = 4470.0 ps | State = DECODE | Next State =I/J-Type| PC = 00400060 | IR = 21ef0004
T = 4481.0 ps | State = ADDI   | Next State = WB_imm | PC = 00400060 | IR = 21ef0004
T = 4490.0 ps | State = WB_imm | Next State = FETCH  | PC = 00400060 | IR = 21ef0004
T = 4500.0 ps | State = FETCH  | Next State = DECODE | PC = 00400060 | IR = 21ef0004
T = 4510.0 ps | State = DECODE | Next State =I/J-Type| PC = 00400064 | IR = 21ce0004
T = 4521.0 ps | State = ADDI   | Next State = WB_imm | PC = 00400064 | IR = 21ce0004
T = 4530.0 ps | State = WB_imm | Next State = FETCH  | PC = 00400064 | IR = 21ce0004
T = 4540.0 ps | State = FETCH  | Next State = DECODE | PC = 00400064 | IR = 21ce0004
T = 4550.0 ps | State = DECODE | Next State =I/J-Type| PC = 00400068 | IR = 21adffff
T = 4561.0 ps | State = ADDI   | Next State = WB_imm | PC = 00400068 | IR = 21adffff
T = 4570.0 ps | State = WB_imm | Next State = FETCH  | PC = 00400068 | IR = 21adffff
T = 4580.0 ps | State = FETCH  | Next State = DECODE | PC = 00400068 | IR = 21adffff
T = 4590.0 ps | State = DECODE | Next State = R-Type | PC = 0040006c | IR = 15a0fffa
T = 4601.0 ps | State = BNE_1  | Next State = BNE_2  | PC = 0040006c | IR = 15a0fffa
T = 4610.0 ps | State = BNE_2  | Next State = FETCH  | PC = 0040006c | IR = 15a0fffa
T = 4620.0 ps | State = FETCH  | Next State = DECODE | PC = 00400054 | IR = 15a0fffa
T = 4630.0 ps | State = DECODE | Next State =I/J-Type| PC = 00400058 | IR = 8df10000
T = 4640.0 ps | State = LW_1   | Next State = LW_2   | PC = 00400058 | IR = 8df10000
T = 4650.0 ps | State = LW_2   | Next State = WB_lw   | PC = 00400058 | IR = 8df10000
T = 4660.0 ps | State = WB_lw  | Next State = FETCH  | PC = 00400058 | IR = 8df10000
T = 4670.0 ps | State = FETCH  | Next State = DECODE | PC = 00400058 | IR = 8df10000
T = 4680.0 ps | State = DECODE | Next State =I/J-Type| PC = 0040005c | IR = add10000
T = 4690.0 ps | State = SW     | Next State = WB_mem | PC = 0040005c | IR = add10000
T = 4700.0 ps | State = WB_mem | Next State = FETCH  | PC = 0040005c | IR = add10000
T = 4710.0 ps | State = FETCH  | Next State = DECODE | PC = 0040005c | IR = add10000
T = 4720.0 ps | State = DECODE | Next State =I/J-Type| PC = 00400060 | IR = 21ef0004
T = 4731.0 ps | State = ADDI   | Next State = WB_imm | PC = 00400060 | IR = 21ef0004
T = 4740.0 ps | State = WB_imm | Next State = FETCH  | PC = 00400060 | IR = 21ef0004
T = 4750.0 ps | State = FETCH  | Next State = DECODE | PC = 00400060 | IR = 21ef0004
T = 4760.0 ps | State = DECODE | Next State =I/J-Type| PC = 00400064 | IR = 21ce0004
T = 4771.0 ps | State = ADDI   | Next State = WB_imm | PC = 00400064 | IR = 21ce0004
T = 4780.0 ps | State = WB_imm | Next State = FETCH  | PC = 00400064 | IR = 21ce0004
T = 4790.0 ps | State = FETCH  | Next State = DECODE | PC = 00400064 | IR = 21ce0004
T = 4800.0 ps | State = DECODE | Next State =I/J-Type| PC = 00400068 | IR = 21adffff
T = 4811.0 ps | State = ADDI   | Next State = WB_imm | PC = 00400068 | IR = 21adffff
T = 4820.0 ps | State = WB_imm | Next State = FETCH  | PC = 00400068 | IR = 21adffff
T = 4830.0 ps | State = FETCH  | Next State = DECODE | PC = 00400068 | IR = 21adffff
T = 4840.0 ps | State = DECODE | Next State = R-Type | PC = 0040006c | IR = 15a0fffa
T = 4851.0 ps | State = BNE_1  | Next State = BNE_2  | PC = 0040006c | IR = 15a0fffa
T = 4860.0 ps | State = BNE_2  | Next State = FETCH  | PC = 0040006c | IR = 15a0fffa
T = 4870.0 ps | State = FETCH  | Next State = DECODE | PC = 0040006c | IR = 15a0fffa
T = 4880.0 ps | State = DECODE | Next State = R-Type | PC = 00400070 | IR = 03e00008
T = 4890.0 ps | State = JR_1   | Next State = JR_2   | PC = 00400070 | IR = 03e00008
T = 4900.0 ps | State = JR_2   | Next State = FETCH  | PC = 00400070 | IR = 03e00008
T = 4910.0 ps | State = FETCH  | Next State = DECODE | PC = 00000048 | IR = 03e00008
T = 4920.0 ps | State = DECODE | Next State =I/J-Type| PC = 0000004c | IR = 3c0fffff
T = 4931.0 ps | State = LUI    | Next State = WB_imm | PC = 0000004c | IR = 3c0fffff
T = 4940.0 ps | State = WB_imm | Next State = FETCH  | PC = 0000004c | IR = 3c0fffff
T = 4950.0 ps | State = FETCH  | Next State = DECODE | PC = 0000004c | IR = 3c0fffff
T = 4960.0 ps | State = DECODE | Next State =I/J-Type| PC = 00000050 | IR = 35efffff
T = 4971.0 ps | State = ORI    | Next State = WB_imm | PC = 00000050 | IR = 35efffff
T = 4980.0 ps | State = WB_imm | Next State = FETCH  | PC = 00000050 | IR = 35efffff
T = 4990.0 ps | State = FETCH  | Next State = DECODE | PC = 00000050 | IR = 35efffff
T = 5000.0 ps | State = DECODE | Next State = R-Type | PC = 00000054 | IR = 0000000d
BREAK INSTRUCTION FETCHED 5005.0 ps
 
D i s p l a y i n g   C o n t e n t s   o f   R e g f i l e
R [  0 ]   =   00000000    |   R [         16 ]   =   xxxxxxxx
R [  1 ]   =   12345678    |   R [         17 ]   =   000075cc
R [  2 ]   =   89abcdef    |   R [         18 ]   =   xxxxxxxx
R [  3 ]   =   a5a5a5a5    |   R [         19 ]   =   xxxxxxxx
R [  4 ]   =   5a5a5a5a    |   R [         20 ]   =   xxxxxxxx
R [  5 ]   =   2468ace0    |   R [         21 ]   =   xxxxxxxx
R [  6 ]   =   13579bdf    |   R [         22 ]   =   xxxxxxxx
R [  7 ]   =   0f0f0f0f    |   R [         23 ]   =   xxxxxxxx
R [  8 ]   =   f0f0f0f0    |   R [         24 ]   =   xxxxxxxx
R [  9 ]   =   00000009    |   R [         25 ]   =   xxxxxxxx
R [ 10 ]   =   0000000a    |   R [         26 ]   =   xxxxxxxx
R [ 11 ]   =   0000000b    |   R [         27 ]   =   xxxxxxxx
R [ 12 ]   =   0000000c    |   R [         28 ]   =   xxxxxxxx
R [ 13 ]   =   00000000    |   R [         29 ]   =   00000000
R [ 14 ]   =   10010100    |   R [         30 ]   =   xxxxxxxx
R [ 15 ]   =   ffffffff    |   R [         31 ]   =   00000048
 
D i s p l a y i n g   C o n t e n t s   o f   D a t a   M e m o r y
d M e m [ 0c0 ]   =   0xc3c3c3c3
d M e m [ 0c4 ]   =   0x12345678
d M e m [ 0c8 ]   =   0x89abcdef
d M e m [ 0cc ]   =   0xa5a5a5a5
d M e m [ 0d0 ]   =   0x5a5a5a5a
d M e m [ 0d4 ]   =   0x2468ace0
d M e m [ 0d8 ]   =   0x13579bdf
d M e m [ 0dc ]   =   0x0f0f0f0f
d M e m [ 0e0 ]   =   0xf0f0f0f0
d M e m [ 0e4 ]   =   0x00000009
d M e m [ 0e8 ]   =   0x0000000a
d M e m [ 0ec ]   =   0x0000000b
d M e m [ 0f0 ]   =   0x0000000c
d M e m [ 0f4 ]   =   0x0000000d
d M e m [ 0f8 ]   =   0xfffffff8
d M e m [ 0fc ]   =   0x000075cc
$finish called at time : 5010 ns : File "C:/Users/Jesus Luciano/Desktop/MIPS_CPU/Execution_Unit_modified/Execution_Unit.srcs/sources_1/new/MCU.v" Line 929
